Date,Province,Industry,Work Type,Gender,Age Group,Avg Hourly Wage,Median Hourly Wage,Avg Weekly Wage,Median Weekly Wage
2024-07,New Brunswick,Retail Trade,Part-time,Female,65+,31.6,32.43,1080.27,1241.62
2024-07,New Brunswick,Retail Trade,Part-time,Non-binary,15-24,20.21,20.88,705.69,708.77
2024-07,New Brunswick,Retail Trade,Part-time,Non-binary,25-34,23.04,23.96,863.17,764.81
2024-07,New Brunswick,Retail Trade,Part-time,Non-binary,35-44,16.73,17.1,630.86,578.46
2024-07,New Brunswick,Retail Trade,Part-time,Non-binary,45-54,20.92,21.39,678.04,773.6
2024-07,New Brunswick,Retail Trade,Part-time,Non-binary,55-64,44.74,44.15,1777.85,1486.3
2024-07,New Brunswick,Retail Trade,Part-time,Non-binary,65+,26.9,26.0,892.84,864.87
2024-07,New Brunswick,Transportation,Full-time,Male,15-24,37.2,36.73,1464.68,1192.84
2024-07,New Brunswick,Transportation,Full-time,Male,25-34,15.64,15.49,494.59,498.76
2024-07,New Brunswick,Transportation,Full-time,Male,35-44,31.15,30.62,1140.38,1196.81
2024-07,New Brunswick,Transportation,Full-time,Male,45-54,17.42,16.65,672.73,633.23
2024-07,New Brunswick,Transportation,Full-time,Male,55-64,26.92,25.58,991.9,885.32
2024-07,New Brunswick,Transportation,Full-time,Male,65+,15.67,16.06,505.89,562.16
2024-07,New Brunswick,Transportation,Full-time,Female,15-24,21.64,22.4,733.23,744.35
2024-07,New Brunswick,Transportation,Full-time,Female,25-34,30.12,29.96,932.12,999.71
2024-07,New Brunswick,Transportation,Full-time,Female,35-44,28.91,27.52,992.11,978.88
2024-07,New Brunswick,Transportation,Full-time,Female,45-54,41.97,41.34,1600.98,1284.9
2024-07,New Brunswick,Transportation,Full-time,Female,55-64,38.79,40.65,1390.01,1543.19
2024-07,New Brunswick,Transportation,Full-time,Female,65+,44.39,45.65,1665.68,1568.12
2024-07,New Brunswick,Transportation,Full-time,Non-binary,15-24,23.51,23.29,742.9,861.44
2024-07,New Brunswick,Transportation,Full-time,Non-binary,25-34,19.89,19.81,683.17,596.33
2024-07,New Brunswick,Transportation,Full-time,Non-binary,35-44,23.0,22.54,786.9,751.75
2024-07,New Brunswick,Transportation,Full-time,Non-binary,45-54,36.84,37.66,1360.31,1437.6
2024-07,New Brunswick,Transportation,Full-time,Non-binary,55-64,21.44,21.93,839.92,802.78
2024-07,New Brunswick,Transportation,Full-time,Non-binary,65+,19.58,19.71,646.7,757.9
2024-07,New Brunswick,Transportation,Part-time,Male,15-24,28.59,27.32,1019.78,986.88
2024-07,New Brunswick,Transportation,Part-time,Male,25-34,39.44,40.93,1230.44,1327.23
2024-07,New Brunswick,Transportation,Part-time,Male,35-44,32.49,30.9,1226.77,1221.56
2024-07,New Brunswick,Transportation,Part-time,Male,45-54,44.9,44.96,1642.35,1457.84
2024-07,New Brunswick,Transportation,Part-time,Male,55-64,21.6,21.41,811.19,698.64
2024-07,New Brunswick,Transportation,Part-time,Male,65+,33.45,32.77,1305.98,1168.16
2024-07,New Brunswick,Transportation,Part-time,Female,15-24,31.31,31.62,1192.09,1242.85
2024-07,New Brunswick,Transportation,Part-time,Female,25-34,46.61,45.7,1488.97,1374.26
2024-07,New Brunswick,Transportation,Part-time,Female,35-44,46.47,46.7,1516.45,1586.54
2024-07,New Brunswick,Transportation,Part-time,Female,45-54,39.41,39.54,1297.06,1504.5
2024-07,New Brunswick,Transportation,Part-time,Female,55-64,34.06,34.21,1217.29,1094.76
2024-07,New Brunswick,Transportation,Part-time,Female,65+,39.41,38.96,1483.2,1480.01
2024-07,New Brunswick,Transportation,Part-time,Non-binary,15-24,35.52,35.71,1316.4,1246.9
2024-07,New Brunswick,Transportation,Part-time,Non-binary,25-34,24.54,23.59,932.19,736.17
2024-07,New Brunswick,Transportation,Part-time,Non-binary,35-44,32.88,31.38,1182.04,1130.79
2024-07,New Brunswick,Transportation,Part-time,Non-binary,45-54,28.22,29.42,886.57,1094.02
2024-07,New Brunswick,Transportation,Part-time,Non-binary,55-64,43.3,41.18,1355.44,1478.79
2024-07,New Brunswick,Transportation,Part-time,Non-binary,65+,37.98,37.64,1262.33,1440.49
2024-07,New Brunswick,Information Technology,Full-time,Male,15-24,40.4,40.97,1495.53,1414.17
2024-07,New Brunswick,Information Technology,Full-time,Male,25-34,46.93,46.91,1757.77,1633.13
2024-07,New Brunswick,Information Technology,Full-time,Male,35-44,18.27,18.87,671.08,603.47
2024-07,New Brunswick,Information Technology,Full-time,Male,45-54,37.83,38.05,1451.4,1345.79
2024-07,New Brunswick,Information Technology,Full-time,Male,55-64,43.44,44.93,1651.76,1703.21
2024-07,New Brunswick,Information Technology,Full-time,Male,65+,24.64,25.38,769.25,911.5
2024-07,New Brunswick,Information Technology,Full-time,Female,15-24,21.9,21.31,824.46,845.65
2024-07,New Brunswick,Information Technology,Full-time,Female,25-34,46.19,46.05,1434.36,1471.59
2024-07,New Brunswick,Information Technology,Full-time,Female,35-44,19.09,18.38,621.06,677.93
2024-07,New Brunswick,Information Technology,Full-time,Female,45-54,25.11,25.19,836.75,1005.78
2024-07,New Brunswick,Information Technology,Full-time,Female,55-64,23.13,22.79,786.37,909.87
2024-07,New Brunswick,Information Technology,Full-time,Female,65+,27.88,28.39,913.57,859.28
2024-07,New Brunswick,Information Technology,Full-time,Non-binary,15-24,18.89,18.26,693.19,624.69
2024-07,New Brunswick,Information Technology,Full-time,Non-binary,25-34,23.41,22.58,870.57,803.35
2024-07,New Brunswick,Information Technology,Full-time,Non-binary,35-44,18.47,18.85,711.1,571.26
2024-07,New Brunswick,Information Technology,Full-time,Non-binary,45-54,32.42,33.13,1001.4,1084.11
2024-07,New Brunswick,Information Technology,Full-time,Non-binary,55-64,48.31,45.99,1862.05,1424.62
2024-07,New Brunswick,Information Technology,Full-time,Non-binary,65+,25.13,26.27,881.25,967.05
2024-07,New Brunswick,Information Technology,Part-time,Male,15-24,23.58,23.44,932.38,898.83
2024-07,New Brunswick,Information Technology,Part-time,Male,25-34,43.24,41.66,1300.25,1372.6
2024-07,New Brunswick,Information Technology,Part-time,Male,35-44,41.35,42.97,1637.55,1712.26
2024-07,New Brunswick,Information Technology,Part-time,Male,45-54,19.38,19.09,629.11,735.73
2024-07,New Brunswick,Information Technology,Part-time,Male,55-64,33.95,33.3,1150.13,1215.8
2024-07,New Brunswick,Information Technology,Part-time,Male,65+,43.66,44.54,1588.51,1693.73
2024-07,New Brunswick,Information Technology,Part-time,Female,15-24,48.13,48.88,1735.97,1686.3
2024-07,New Brunswick,Information Technology,Part-time,Female,25-34,43.63,45.71,1340.28,1462.28
2024-07,New Brunswick,Information Technology,Part-time,Female,35-44,27.59,26.43,931.2,832.98
2024-07,New Brunswick,Information Technology,Part-time,Female,45-54,23.32,24.2,930.56,831.71
2024-07,New Brunswick,Information Technology,Part-time,Female,55-64,21.89,21.59,805.84,676.94
2024-07,New Brunswick,Information Technology,Part-time,Female,65+,18.17,18.69,551.62,673.06
2024-07,New Brunswick,Information Technology,Part-time,Non-binary,15-24,30.95,31.47,1213.87,1258.74
2024-07,New Brunswick,Information Technology,Part-time,Non-binary,25-34,41.9,41.88,1561.78,1365.08
2024-07,New Brunswick,Information Technology,Part-time,Non-binary,35-44,21.38,20.65,713.18,710.54
2024-07,New Brunswick,Information Technology,Part-time,Non-binary,45-54,44.65,43.39,1634.73,1580.07
2024-07,New Brunswick,Information Technology,Part-time,Non-binary,55-64,49.71,48.78,1725.31,1524.6
2024-07,New Brunswick,Information Technology,Part-time,Non-binary,65+,20.32,20.19,737.95,789.29
2024-07,New Brunswick,Finance,Full-time,Male,15-24,39.68,40.46,1567.44,1549.49
2024-07,New Brunswick,Finance,Full-time,Male,25-34,33.25,34.65,1324.16,1298.18
2024-07,New Brunswick,Finance,Full-time,Male,35-44,29.73,29.39,928.67,1123.32
2024-07,New Brunswick,Finance,Full-time,Male,45-54,45.05,43.93,1764.71,1710.79
2024-07,New Brunswick,Finance,Full-time,Male,55-64,36.72,37.75,1356.39,1333.94
2024-07,New Brunswick,Finance,Full-time,Male,65+,16.71,15.91,652.07,623.62
2024-07,New Brunswick,Finance,Full-time,Female,15-24,38.12,37.67,1412.43,1146.56
2024-07,New Brunswick,Finance,Full-time,Female,25-34,17.45,17.91,686.37,545.21
2024-07,New Brunswick,Finance,Full-time,Female,35-44,42.68,40.9,1516.27,1288.42
2024-07,New Brunswick,Finance,Full-time,Female,45-54,44.85,44.91,1424.61,1448.37
2024-07,New Brunswick,Finance,Full-time,Female,55-64,24.46,24.16,880.5,910.46
2024-07,New Brunswick,Finance,Full-time,Female,65+,32.64,32.74,1093.63,1232.05
2024-07,New Brunswick,Finance,Full-time,Non-binary,15-24,21.74,21.3,732.21,744.03
2024-07,New Brunswick,Finance,Full-time,Non-binary,25-34,42.12,43.43,1471.11,1453.09
2024-07,New Brunswick,Finance,Full-time,Non-binary,35-44,20.24,19.71,653.76,598.1
2024-07,New Brunswick,Finance,Full-time,Non-binary,45-54,35.33,35.02,1302.03,1336.62
2024-07,New Brunswick,Finance,Full-time,Non-binary,55-64,16.84,17.63,532.14,533.8
2024-07,New Brunswick,Finance,Full-time,Non-binary,65+,29.19,27.79,981.23,1094.66
2024-07,New Brunswick,Finance,Part-time,Male,15-24,43.17,44.07,1626.99,1372.28
2024-07,New Brunswick,Finance,Part-time,Male,25-34,17.02,16.75,675.98,596.5
2024-07,New Brunswick,Finance,Part-time,Male,35-44,21.4,21.24,850.55,780.64
2024-07,New Brunswick,Finance,Part-time,Male,45-54,32.75,34.01,1052.31,1248.43
2024-07,New Brunswick,Finance,Part-time,Male,55-64,17.66,18.0,657.31,695.1
2024-07,New Brunswick,Finance,Part-time,Male,65+,27.7,28.77,922.81,980.72
2024-07,New Brunswick,Finance,Part-time,Female,15-24,26.26,25.21,872.06,988.66
2024-07,New Brunswick,Finance,Part-time,Female,25-34,44.36,46.0,1697.12,1431.15
2024-07,New Brunswick,Finance,Part-time,Female,35-44,26.02,27.26,889.24,939.26
2024-07,New Brunswick,Finance,Part-time,Female,45-54,45.3,44.04,1509.9,1439.14
2024-07,New Brunswick,Finance,Part-time,Female,55-64,15.37,15.28,465.33,486.5
2024-07,New Brunswick,Finance,Part-time,Female,65+,16.24,15.79,543.62,596.27
2024-07,New Brunswick,Finance,Part-time,Non-binary,15-24,49.53,49.83,1649.44,1848.49
2024-07,New Brunswick,Finance,Part-time,Non-binary,25-34,29.45,30.73,975.68,1070.57
2024-07,New Brunswick,Finance,Part-time,Non-binary,35-44,44.62,45.93,1539.17,1587.08
2024-07,New Brunswick,Finance,Part-time,Non-binary,45-54,48.75,49.65,1464.41,1862.03
2024-07,New Brunswick,Finance,Part-time,Non-binary,55-64,31.18,30.15,1024.35,1026.68
2024-07,New Brunswick,Finance,Part-time,Non-binary,65+,43.89,42.64,1665.05,1653.88
2024-07,New Brunswick,Healthcare,Full-time,Male,15-24,27.35,27.6,870.24,995.57
2024-07,New Brunswick,Healthcare,Full-time,Male,25-34,20.91,21.43,818.71,781.83
2024-07,New Brunswick,Healthcare,Full-time,Male,35-44,20.23,20.98,790.18,709.76
2024-07,New Brunswick,Healthcare,Full-time,Male,45-54,15.5,15.55,510.15,582.3
2024-07,New Brunswick,Healthcare,Full-time,Male,55-64,38.87,37.2,1257.51,1472.83
2024-07,New Brunswick,Healthcare,Full-time,Male,65+,15.97,15.38,531.09,501.73
2024-07,New Brunswick,Healthcare,Full-time,Female,15-24,15.61,16.16,506.33,497.85
2024-07,New Brunswick,Healthcare,Full-time,Female,25-34,22.43,21.86,797.98,780.99
2024-07,New Brunswick,Healthcare,Full-time,Female,35-44,19.13,18.63,745.33,743.7
2024-07,New Brunswick,Healthcare,Full-time,Female,45-54,16.65,17.06,650.8,612.88
2024-07,New Brunswick,Healthcare,Full-time,Female,55-64,34.81,34.61,1335.89,1303.66
2024-07,New Brunswick,Healthcare,Full-time,Female,65+,37.7,38.45,1163.07,1323.79
2024-07,New Brunswick,Healthcare,Full-time,Non-binary,15-24,25.34,25.51,967.47,912.9
2024-07,New Brunswick,Healthcare,Full-time,Non-binary,25-34,36.73,38.38,1387.52,1305.94
2024-07,New Brunswick,Healthcare,Full-time,Non-binary,35-44,28.03,28.93,1087.38,881.08
2024-07,New Brunswick,Healthcare,Full-time,Non-binary,45-54,42.03,40.25,1632.13,1339.18
2024-07,New Brunswick,Healthcare,Full-time,Non-binary,55-64,23.87,22.69,938.43,780.47
2024-07,New Brunswick,Healthcare,Full-time,Non-binary,65+,43.43,43.84,1347.47,1744.57
2024-07,New Brunswick,Healthcare,Part-time,Male,15-24,17.15,17.67,588.66,591.56
2024-07,New Brunswick,Healthcare,Part-time,Male,25-34,44.49,44.56,1371.69,1756.22
2024-07,New Brunswick,Healthcare,Part-time,Male,35-44,16.75,16.63,664.66,645.36
2024-07,New Brunswick,Healthcare,Part-time,Male,45-54,24.78,25.99,805.95,909.6
2024-07,New Brunswick,Healthcare,Part-time,Male,55-64,46.56,44.25,1642.03,1471.08
2024-07,New Brunswick,Healthcare,Part-time,Male,65+,48.32,50.21,1506.9,1937.34
2024-07,New Brunswick,Healthcare,Part-time,Female,15-24,44.03,43.4,1393.92,1481.48
2024-07,New Brunswick,Healthcare,Part-time,Female,25-34,21.05,20.24,790.89,742.94
2024-07,New Brunswick,Healthcare,Part-time,Female,35-44,41.52,39.46,1660.19,1414.04
2024-07,New Brunswick,Healthcare,Part-time,Female,45-54,15.03,14.47,593.15,545.48
2024-07,New Brunswick,Healthcare,Part-time,Female,55-64,38.23,37.44,1381.58,1386.35
2024-07,New Brunswick,Healthcare,Part-time,Female,65+,23.29,24.0,915.57,923.19
2024-07,New Brunswick,Healthcare,Part-time,Non-binary,15-24,29.38,27.92,1030.68,843.73
2024-07,New Brunswick,Healthcare,Part-time,Non-binary,25-34,43.92,45.02,1724.12,1743.81
2024-07,New Brunswick,Healthcare,Part-time,Non-binary,35-44,21.94,20.91,775.69,757.37
2024-07,New Brunswick,Healthcare,Part-time,Non-binary,45-54,42.07,43.93,1539.62,1514.4
2024-07,New Brunswick,Healthcare,Part-time,Non-binary,55-64,42.05,42.67,1553.62,1400.93
2024-07,New Brunswick,Healthcare,Part-time,Non-binary,65+,48.92,47.9,1781.38,1878.87
2024-07,New Brunswick,Education,Full-time,Male,15-24,18.62,18.28,631.5,564.9
2024-07,New Brunswick,Education,Full-time,Male,25-34,49.59,51.93,1803.29,1992.51
2024-07,New Brunswick,Education,Full-time,Male,35-44,43.11,43.1,1317.03,1713.42
2024-07,New Brunswick,Education,Full-time,Male,45-54,47.83,46.7,1867.24,1402.68
2024-07,New Brunswick,Education,Full-time,Male,55-64,47.01,45.95,1846.21,1733.5
2024-07,New Brunswick,Education,Full-time,Male,65+,20.91,21.36,736.73,790.46
2024-07,New Brunswick,Education,Full-time,Female,15-24,24.41,23.82,743.27,775.41
2024-07,New Brunswick,Education,Full-time,Female,25-34,25.81,24.74,946.83,774.44
2024-07,New Brunswick,Education,Full-time,Female,35-44,34.75,35.93,1290.29,1314.39
2024-07,New Brunswick,Education,Full-time,Female,45-54,44.67,43.56,1371.13,1414.61
2024-07,New Brunswick,Education,Full-time,Female,55-64,16.46,17.02,654.19,537.64
2024-07,New Brunswick,Education,Full-time,Female,65+,25.39,25.4,941.97,817.11
2024-07,New Brunswick,Education,Full-time,Non-binary,15-24,45.04,46.48,1383.86,1426.15
2024-07,New Brunswick,Education,Full-time,Non-binary,25-34,31.23,31.44,1064.25,1244.31
2024-07,New Brunswick,Education,Full-time,Non-binary,35-44,15.52,15.16,578.95,546.57
2024-07,New Brunswick,Education,Full-time,Non-binary,45-54,34.01,33.05,1228.81,1156.37
2024-07,New Brunswick,Education,Full-time,Non-binary,55-64,15.59,15.98,592.47,500.98
2024-07,New Brunswick,Education,Full-time,Non-binary,65+,35.4,34.93,1298.69,1248.38
2024-07,New Brunswick,Education,Part-time,Male,15-24,25.59,25.93,843.82,934.35
2024-07,New Brunswick,Education,Part-time,Male,25-34,15.17,15.44,592.34,575.77
2024-07,New Brunswick,Education,Part-time,Male,35-44,47.87,48.74,1663.61,1881.21
2024-07,New Brunswick,Education,Part-time,Male,45-54,21.94,21.88,661.79,733.38
2024-07,New Brunswick,Education,Part-time,Male,55-64,32.89,31.44,991.5,954.97
2024-07,New Brunswick,Education,Part-time,Male,65+,48.01,46.5,1811.55,1427.21
2024-07,New Brunswick,Education,Part-time,Female,15-24,36.66,37.53,1434.99,1297.38
2024-07,New Brunswick,Education,Part-time,Female,25-34,29.21,29.43,876.37,1030.48
2024-07,New Brunswick,Education,Part-time,Female,35-44,47.13,46.51,1654.75,1565.42
2024-07,New Brunswick,Education,Part-time,Female,45-54,48.49,49.22,1664.41,1604.36
2024-07,New Brunswick,Education,Part-time,Female,55-64,45.43,44.08,1431.46,1348.9
2024-07,New Brunswick,Education,Part-time,Female,65+,39.75,39.7,1230.2,1455.81
2024-07,New Brunswick,Education,Part-time,Non-binary,15-24,17.78,18.65,684.53,640.41
2024-07,New Brunswick,Education,Part-time,Non-binary,25-34,27.09,27.44,903.57,1022.32
2024-07,New Brunswick,Education,Part-time,Non-binary,35-44,20.55,19.97,778.9,740.77
2024-07,New Brunswick,Education,Part-time,Non-binary,45-54,18.48,18.06,695.71,691.88
2024-07,New Brunswick,Education,Part-time,Non-binary,55-64,45.45,47.43,1515.9,1839.5
2024-07,New Brunswick,Education,Part-time,Non-binary,65+,42.61,42.01,1363.76,1452.88
2024-07,New Brunswick,Public Administration,Full-time,Male,15-24,36.5,37.15,1226.74,1337.83
2024-07,New Brunswick,Public Administration,Full-time,Male,25-34,26.46,27.63,1050.81,1036.52
2024-07,New Brunswick,Public Administration,Full-time,Male,35-44,26.41,25.61,802.42,948.98
2024-07,New Brunswick,Public Administration,Full-time,Male,45-54,44.31,43.24,1499.28,1516.12
2024-07,New Brunswick,Public Administration,Full-time,Male,55-64,47.1,48.14,1736.05,1767.8
2024-07,New Brunswick,Public Administration,Full-time,Male,65+,33.87,32.9,1152.81,1269.51
2024-07,New Brunswick,Public Administration,Full-time,Female,15-24,25.25,25.16,836.84,815.65
2024-07,New Brunswick,Public Administration,Full-time,Female,25-34,41.97,42.67,1466.97,1445.5
2024-07,New Brunswick,Public Administration,Full-time,Female,35-44,35.36,35.53,1381.23,1418.01
2024-07,New Brunswick,Public Administration,Full-time,Female,45-54,36.65,37.05,1155.8,1370.43
2024-07,New Brunswick,Public Administration,Full-time,Female,55-64,20.69,20.92,649.3,787.48
2024-07,New Brunswick,Public Administration,Full-time,Female,65+,46.64,44.82,1572.06,1423.36
2024-07,New Brunswick,Public Administration,Full-time,Non-binary,15-24,42.16,41.16,1468.7,1277.55
2024-07,New Brunswick,Public Administration,Full-time,Non-binary,25-34,27.06,27.77,971.93,1084.75
2024-07,New Brunswick,Public Administration,Full-time,Non-binary,35-44,32.49,31.14,1019.88,1078.14
2024-07,New Brunswick,Public Administration,Full-time,Non-binary,45-54,42.23,43.06,1547.85,1542.66
2024-07,New Brunswick,Public Administration,Full-time,Non-binary,55-64,18.55,18.08,607.07,554.26
2024-07,New Brunswick,Public Administration,Full-time,Non-binary,65+,29.89,30.67,924.03,1048.9
2024-07,New Brunswick,Public Administration,Part-time,Male,15-24,38.1,37.9,1163.13,1267.62
2024-07,New Brunswick,Public Administration,Part-time,Male,25-34,33.45,32.89,1159.26,1097.22
2024-07,New Brunswick,Public Administration,Part-time,Male,35-44,25.14,25.64,760.59,902.03
2024-07,New Brunswick,Public Administration,Part-time,Male,45-54,40.84,40.49,1323.28,1547.21
2024-07,New Brunswick,Public Administration,Part-time,Male,55-64,49.57,50.53,1634.72,1939.58
2024-07,New Brunswick,Public Administration,Part-time,Male,65+,46.47,46.26,1811.19,1578.3
2024-07,New Brunswick,Public Administration,Part-time,Female,15-24,40.55,41.83,1360.88,1433.8
2024-07,New Brunswick,Public Administration,Part-time,Female,25-34,31.68,30.85,1201.41,967.83
2024-07,New Brunswick,Public Administration,Part-time,Female,35-44,40.99,39.66,1594.69,1481.99
2024-07,New Brunswick,Public Administration,Part-time,Female,45-54,44.34,45.0,1453.99,1583.85
2024-07,New Brunswick,Public Administration,Part-time,Female,55-64,47.75,46.92,1880.38,1599.2
2024-07,New Brunswick,Public Administration,Part-time,Female,65+,37.29,38.93,1405.48,1373.71
2024-07,New Brunswick,Public Administration,Part-time,Non-binary,15-24,32.78,33.97,1289.85,1129.52
2024-07,New Brunswick,Public Administration,Part-time,Non-binary,25-34,34.29,35.45,1368.26,1209.1
2024-07,New Brunswick,Public Administration,Part-time,Non-binary,35-44,47.74,49.3,1465.74,1653.92
2024-07,New Brunswick,Public Administration,Part-time,Non-binary,45-54,28.25,26.85,1112.6,902.45
2024-07,New Brunswick,Public Administration,Part-time,Non-binary,55-64,35.4,35.99,1273.42,1243.18
2024-07,New Brunswick,Public Administration,Part-time,Non-binary,65+,21.59,21.05,655.45,772.65
2024-07,Newfoundland and Labrador,Agriculture,Full-time,Male,15-24,39.88,40.0,1315.84,1599.22
2024-07,Newfoundland and Labrador,Agriculture,Full-time,Male,25-34,38.73,37.94,1305.34,1283.24
2024-07,Newfoundland and Labrador,Agriculture,Full-time,Male,35-44,49.87,49.44,1882.78,1796.21
2024-07,Newfoundland and Labrador,Agriculture,Full-time,Male,45-54,35.14,36.34,1136.61,1411.61
2024-07,Newfoundland and Labrador,Agriculture,Full-time,Male,55-64,21.4,21.73,701.7,678.54
2024-07,Newfoundland and Labrador,Agriculture,Full-time,Male,65+,45.72,44.39,1723.24,1676.75
2024-07,Newfoundland and Labrador,Agriculture,Full-time,Female,15-24,42.68,44.47,1462.39,1681.42
2024-07,Newfoundland and Labrador,Agriculture,Full-time,Female,25-34,21.95,22.77,822.25,718.12
2024-07,Newfoundland and Labrador,Agriculture,Full-time,Female,35-44,43.34,45.31,1416.61,1753.56
2024-07,Newfoundland and Labrador,Agriculture,Full-time,Female,45-54,44.97,46.89,1690.57,1662.06
2024-07,Newfoundland and Labrador,Agriculture,Full-time,Female,55-64,21.33,22.13,822.9,731.74
2024-07,Newfoundland and Labrador,Agriculture,Full-time,Female,65+,42.17,43.54,1333.79,1316.48
2024-07,Newfoundland and Labrador,Agriculture,Full-time,Non-binary,15-24,19.0,19.01,749.04,622.64
